"";"Ref";"Event";"C_Corr";"C_Prev";"Date";"Category";"Cat1";"Cat2";"Cat3"
"1225";"VOLVCLO-102";TRUE;3175,86565164881;102,417528115128;2016-05-20 11:56:13;"VOLVCLO-";"VOLV";"CLO-";"102"
"2578";"VOLVBOG-104";TRUE;3781,64901404481;114,564624661378;2016-01-01 12:04:28;"VOLVBOG-";"VOLV";"BOG-";"104"
"2198";"MERCBQA-103";TRUE;2981,96983111694;110,211835682594;2019-11-27 05:34:02;"MERCBQA-";"MERC";"BQA-";"103"
"1953";"VOLVBOG-103";TRUE;3556,37883474677;87,2620945733379;2017-07-01 14:11:00;"VOLVBOG-";"VOLV";"BOG-";"103"
"14";"VOLVCLO-100";TRUE;2985,13266902311;100,666825559609;2022-03-17 01:23:10;"VOLVCLO-";"VOLV";"CLO-";"100"
"3506";"MERCMED-105";TRUE;3468,83226061949;96,7250577844403;2022-01-02 20:11:06;"MERCMED-";"MERC";"MED-";"105"
"2401";"VOLVCLO-104";TRUE;3168,96041928364;89,7210938493328;2016-11-24 19:32:37;"VOLVCLO-";"VOLV";"CLO-";"104"
"2334";"MERCMED-103";TRUE;2880,24426263342;123,500476235491;2022-04-25 03:55:47;"MERCMED-";"MERC";"MED-";"103"
"2159";"MERCBQA-103";TRUE;3959,65465027015;86,3443275831915;2019-08-13 21:32:02;"MERCBQA-";"MERC";"BQA-";"103"
"823";"MERCBOG-101";TRUE;3078,17884203001;83,8115568487274;2019-08-22 22:15:06;"MERCBOG-";"MERC";"BOG-";"101"
"2038";"MERCBOG-103";TRUE;2295,24247892903;67,5768877926589;2027-08-16 13:58:37;"MERCBOG-";"MERC";"BOG-";"103"
"1145";"MERCMED-101";TRUE;2848,80441607821;96,7881976351315;2021-09-18 00:10:46;"MERCMED-";"MERC";"MED-";"101"
"1038";"GMC-BQA-101";TRUE;2295,24247892903;67,5768877926589;2037-07-01 12:31:55;"GMC-BQA-";"GMC-";"BQA-";"101"
"8";"VOLVCLO-100";TRUE;3868,47248096296;112,453942383267;2021-09-06 21:24:35;"VOLVCLO-";"VOLV";"CLO-";"100"
"858";"GMC-BOG-101";TRUE;3868,47248096296;112,453942383267;2055-12-27 13:23:13;"GMC-BOG-";"GMC-";"BOG-";"101"
"2813";"GMC-BQA-104";TRUE;3047,01942053714;100,747960505768;2016-02-25 09:46:48;"GMC-BQA-";"GMC-";"BQA-";"104"
"2650";"MERCBOG-104";TRUE;3537,54356815977;116,045765732083;2021-09-26 01:45:18;"MERCBOG-";"MERC";"BOG-";"104"
"483";"VOLVMED-100";TRUE;2673,39240567008;86,6971866054527;2020-03-13 07:01:10;"VOLVMED-";"VOLV";"MED-";"100"
"343";"VOLVBQA-100";TRUE;4098,9097085664;98,0963154669283;2015-12-31 13:15:49;"VOLVBQA-";"VOLV";"BQA-";"100"
"3522";"MERCMED-105";TRUE;3026,15622811649;80,6312900526012;2021-02-27 04:53:33;"MERCMED-";"MERC";"MED-";"105"
"33";"VOLVCLO-100";TRUE;2673,39240567008;86,6971866054527;2020-04-02 04:58:05;"VOLVCLO-";"VOLV";"CLO-";"100"
"3067";"MERCCLO-105";TRUE;3307,41486077546;100,698634997642;2025-04-01 02:37:41;"MERCCLO-";"MERC";"CLO-";"105"
"3167";"VOLVBOG-105";TRUE;3307,41486077546;100,698634997642;2026-05-31 10:30:09;"VOLVBOG-";"VOLV";"BOG-";"105"
"1093";"VOLVMED-101";TRUE;4098,9097085664;98,0963154669283;2016-01-02 08:22:00;"VOLVMED-";"VOLV";"MED-";"101"
"885";"GMC-BOG-101";TRUE;3487,42597184764;89,8017380627335;2033-07-30 12:42:14;"GMC-BOG-";"GMC-";"BOG-";"101"
"2834";"GMC-BQA-104";TRUE;2880,24426263342;123,500476235491;2022-12-20 21:18:28;"GMC-BQA-";"GMC-";"BQA-";"104"
"3203";"MERCBOG-105";TRUE;3556,37883474677;87,2620945733379;2024-09-17 03:53:41;"MERCBOG-";"MERC";"BOG-";"105"
"2988";"GMC-MED-104";TRUE;2295,24247892903;67,5768877926589;2055-08-28 13:53:32;"GMC-MED-";"GMC-";"MED-";"104"
"2587";"VOLVBOG-104";TRUE;3387,93180061227;110,755934887103;2016-04-29 10:37:31;"VOLVBOG-";"VOLV";"BOG-";"104"
"2492";"MERCCLO-104";TRUE;2760,77058612943;107,530164956805;2018-09-02 20:33:50;"MERCCLO-";"MERC";"CLO-";"104"
"3384";"MERCBQA-105";TRUE;2880,24426263342;123,500476235491;2019-12-12 06:04:49;"MERCBQA-";"MERC";"BQA-";"105"
"1489";"GMC-BOG-102";TRUE;2693,79618043234;100,63702577562;2016-11-01 19:03:49;"GMC-BOG-";"GMC-";"BOG-";"102"
"1945";"GMC-CLO-103";TRUE;2848,80441607821;96,7881976351315;2023-06-03 14:33:01;"GMC-CLO-";"GMC-";"CLO-";"103"
"2559";"VOLVBOG-104";TRUE;3959,65465027015;86,3443275831915;2018-07-16 16:03:46;"VOLVBOG-";"VOLV";"BOG-";"104"
"616";"VOLVCLO-101";TRUE;2750,26501998437;102,030524765256;2017-07-15 09:25:24;"VOLVCLO-";"VOLV";"CLO-";"101"
"2952";"GMC-MED-104";TRUE;3668,5000670602;91,2227556628781;2039-06-02 01:06:21;"GMC-MED-";"GMC-";"MED-";"104"
"1839";"VOLVCLO-103";TRUE;2693,79618043234;100,63702577562;2016-01-28 20:40:24;"VOLVCLO-";"VOLV";"CLO-";"103"
"2586";"VOLVBOG-104";TRUE;2800,74239842305;111,733693479533;2017-03-02 21:56:50;"VOLVBOG-";"VOLV";"BOG-";"104"
"2957";"GMC-MED-104";TRUE;3167,77603086998;91,5650485499193;2027-10-14 00:10:33;"GMC-MED-";"GMC-";"MED-";"104"
"2378";"GMC-MED-103";TRUE;3781,64901404481;114,564624661378;2016-05-21 23:31:55;"GMC-MED-";"GMC-";"MED-";"103"
"2294";"VOLVMED-103";TRUE;2791,46011854034;95,6140691177978;2017-07-22 01:18:54;"VOLVMED-";"VOLV";"MED-";"103"
"3428";"GMC-BQA-105";TRUE;3781,64901404481;114,564624661378;2016-04-02 14:58:26;"GMC-BQA-";"GMC-";"BQA-";"105"
"2568";"VOLVBOG-104";TRUE;2885,86166586373;91,4322323153191;2026-11-14 20:45:01;"VOLVBOG-";"VOLV";"BOG-";"104"
"1367";"VOLVBOG-102";TRUE;3307,41486077546;100,698634997642;2030-05-13 00:03:00;"VOLVBOG-";"VOLV";"BOG-";"102"
"556";"GMC-MED-100";TRUE;3468,83226061949;96,7250577844403;2022-10-20 02:41:39;"GMC-MED-";"GMC-";"MED-";"100"
"3310";"VOLVBQA-105";TRUE;3389,61362998706;103,96636306455;2018-11-13 13:32:50;"VOLVBQA-";"VOLV";"BQA-";"105"
"107";"GMC-CLO-100";TRUE;3167,77603086998;91,5650485499193;2029-12-02 05:20:32;"GMC-CLO-";"GMC-";"CLO-";"100"
"2585";"VOLVBOG-104";TRUE;3487,42597184764;89,8017380627335;2019-01-21 18:48:34;"VOLVBOG-";"VOLV";"BOG-";"104"
"2798";"MERCBQA-104";TRUE;2981,96983111694;110,211835682594;2020-01-02 08:36:44;"MERCBQA-";"MERC";"BQA-";"104"
"3590";"GMC-MED-105";TRUE;3227,15644285144;99,11463563976;2043-08-31 12:03:32;"GMC-MED-";"GMC-";"MED-";"105"
"3592";"GMC-MED-105";TRUE;2760,77058612943;107,530164956805;2016-01-18 05:33:39;"GMC-MED-";"GMC-";"MED-";"105"
"3415";"GMC-BQA-105";TRUE;3639,84548099224;100,720255069706;2018-03-05 18:59:52;"GMC-BQA-";"GMC-";"BQA-";"105"
"3021";"VOLVCLO-105";TRUE;3219,08347909678;106,834966233786;2016-02-03 09:28:41;"VOLVCLO-";"VOLV";"CLO-";"105"
"3282";"GMC-BOG-105";TRUE;2777,06062969319;123,803618032009;2024-10-02 22:06:22;"GMC-BOG-";"GMC-";"BOG-";"105"
"1443";"MERCBOG-102";TRUE;4098,9097085664;98,0963154669283;2020-06-28 22:44:23;"MERCBOG-";"MERC";"BOG-";"102"
"3024";"VOLVCLO-105";TRUE;3018,94046746395;100,155180440231;2016-05-28 20:43:08;"VOLVCLO-";"VOLV";"CLO-";"105"
"1352";"VOLVBOG-102";TRUE;3668,5000670602;91,2227556628781;2027-05-05 12:11:18;"VOLVBOG-";"VOLV";"BOG-";"102"
"1411";"MERCBOG-102";TRUE;2951,8989400231;102,869391701929;2022-03-09 14:30:13;"MERCBOG-";"MERC";"BOG-";"102"
"2962";"GMC-MED-104";TRUE;3451,28804359749;114,243662319301;2018-06-01 02:40:49;"GMC-MED-";"GMC-";"MED-";"104"
"2335";"MERCMED-103";TRUE;3487,42597184764;89,8017380627335;2022-04-05 18:35:30;"MERCMED-";"MERC";"MED-";"103"
"2116";"VOLVBQA-103";TRUE;2750,26501998437;102,030524765256;2016-09-22 12:00:19;"VOLVBQA-";"VOLV";"BQA-";"103"
"3460";"VOLVMED-105";TRUE;3389,61362998706;103,96636306455;2021-01-29 11:12:06;"VOLVMED-";"VOLV";"MED-";"105"
"1992";"VOLVBOG-103";TRUE;2760,77058612943;107,530164956805;2015-12-29 19:26:07;"VOLVBOG-";"VOLV";"BOG-";"103"
"685";"MERCCLO-101";TRUE;3487,42597184764;89,8017380627335;2023-11-02 04:41:31;"MERCCLO-";"MERC";"CLO-";"101"
"676";"MERCCLO-101";TRUE;2827,07784479381;89,7106091175006;2022-05-13 15:33:32;"MERCCLO-";"MERC";"CLO-";"101"
"995";"MERCBQA-101";TRUE;2848,80441607821;96,7881976351315;2019-05-18 17:48:08;"MERCBQA-";"MERC";"BQA-";"101"
"793";"VOLVBOG-101";TRUE;4098,9097085664;98,0963154669283;2016-01-01 08:35:25;"VOLVBOG-";"VOLV";"BOG-";"101"
"682";"MERCCLO-101";TRUE;2777,06062969319;123,803618032009;2022-12-28 03:52:07;"MERCCLO-";"MERC";"CLO-";"101"
"2127";"VOLVBQA-103";TRUE;2300,97478826975;97,2531367388604;2016-12-09 20:31:17;"VOLVBQA-";"VOLV";"BQA-";"103"
"1125";"MERCMED-101";TRUE;3175,86565164881;102,417528115128;2020-10-26 15:15:50;"MERCMED-";"MERC";"MED-";"101"
"583";"GMC-MED-100";TRUE;2673,39240567008;86,6971866054527;2036-02-11 12:34:46;"GMC-MED-";"GMC-";"MED-";"100"
"1055";"VOLVMED-101";TRUE;2540,31777330012;115,048609987774;2016-11-04 13:30:59;"VOLVMED-";"VOLV";"MED-";"101"
"716";"GMC-CLO-101";TRUE;2750,26501998437;102,030524765256;2026-06-30 08:58:10;"GMC-CLO-";"GMC-";"CLO-";"101"
"3028";"VOLVCLO-105";TRUE;3781,64901404481;114,564624661378;2016-01-10 15:09:24;"VOLVCLO-";"VOLV";"CLO-";"105"
"1239";"VOLVCLO-102";TRUE;2693,79618043234;100,63702577562;2016-01-26 16:40:42;"VOLVCLO-";"VOLV";"CLO-";"102"
"1499";"GMC-BOG-102";TRUE;2914,69837990568;106,796239372034;2026-01-11 03:11:04;"GMC-BOG-";"GMC-";"BOG-";"102"
"234";"MERCBOG-100";TRUE;2880,24426263342;123,500476235491;2025-07-04 00:00:42;"MERCBOG-";"MERC";"BOG-";"100"
"2458";"MERCCLO-104";TRUE;3868,47248096296;112,453942383267;2024-10-23 05:29:10;"MERCCLO-";"MERC";"CLO-";"104"
"360";"MERCBQA-100";TRUE;3389,61362998706;103,96636306455;2020-07-12 12:03:02;"MERCBQA-";"MERC";"BQA-";"100"
"3031";"VOLVCLO-105";TRUE;2294,21829086763;105,881499047367;2017-12-18 08:59:39;"VOLVCLO-";"VOLV";"CLO-";"105"
"2389";"GMC-MED-103";TRUE;2693,79618043234;100,63702577562;2016-11-03 21:53:00;"GMC-MED-";"GMC-";"MED-";"103"
"427";"GMC-BQA-100";TRUE;2300,97478826975;97,2531367388604;2022-07-31 03:44:23;"GMC-BQA-";"GMC-";"BQA-";"100"
"1205";"VOLVCLO-102";TRUE;2540,31777330012;115,048609987774;2017-03-16 07:10:43;"VOLVCLO-";"VOLV";"CLO-";"102"
"289";"GMC-BOG-100";TRUE;2693,79618043234;100,63702577562;2016-08-28 15:39:55;"GMC-BOG-";"GMC-";"BOG-";"100"
"3332";"VOLVBQA-105";TRUE;2777,06062969319;123,803618032009;2016-06-19 07:32:50;"VOLVBQA-";"VOLV";"BQA-";"105"
"2488";"MERCCLO-104";TRUE;2295,24247892903;67,5768877926589;2025-08-22 13:02:20;"MERCCLO-";"MERC";"CLO-";"104"
"269";"GMC-BOG-100";TRUE;4061,32213436891;104,174391237608;2036-07-23 20:30:02;"GMC-BOG-";"GMC-";"BOG-";"100"
"3524";"MERCMED-105";TRUE;3018,94046746395;100,155180440231;2021-02-08 07:19:22;"MERCMED-";"MERC";"MED-";"105"
"3253";"GMC-BOG-105";TRUE;3556,37883474677;87,2620945733379;2027-04-23 13:47:11;"GMC-BOG-";"GMC-";"BOG-";"105"
"1347";"GMC-CLO-102";TRUE;3258,80531710042;108,729284928119;2017-10-09 13:29:24;"GMC-CLO-";"GMC-";"CLO-";"102"
"708";"GMC-CLO-101";TRUE;3868,47248096296;112,453942383267;2040-08-08 02:26:56;"GMC-CLO-";"GMC-";"CLO-";"101"
"2400";"GMC-MED-103";TRUE;3537,54356815977;116,045765732083;2017-10-05 16:59:09;"GMC-MED-";"GMC-";"MED-";"103"
"1637";"GMC-BQA-102";TRUE;3387,93180061227;110,755934887103;2018-02-06 07:53:50;"GMC-BQA-";"GMC-";"BQA-";"102"
"146";"GMC-CLO-100";TRUE;3694,36722028799;102,657297675715;2037-04-18 21:32:59;"GMC-CLO-";"GMC-";"CLO-";"100"
"1732";"MERCMED-102";TRUE;2777,06062969319;123,803618032009;2022-08-16 01:55:11;"MERCMED-";"MERC";"MED-";"102"
"1166";"GMC-MED-101";TRUE;2750,26501998437;102,030524765256;2024-11-25 23:46:48;"GMC-MED-";"GMC-";"MED-";"101"
"825";"MERCBOG-101";TRUE;3175,86565164881;102,417528115128;2022-08-12 20:45:07;"MERCBOG-";"MERC";"BOG-";"101"
"1711";"MERCMED-102";TRUE;2951,8989400231;102,869391701929;2020-08-21 02:26:27;"MERCMED-";"MERC";"MED-";"102"
"1881";"MERCCLO-103";TRUE;2294,21829086763;105,881499047367;2023-07-13 03:12:20;"MERCCLO-";"MERC";"CLO-";"103"
"1036";"GMC-BQA-101";TRUE;2800,74239842305;111,733693479533;2019-10-24 23:35:08;"GMC-BQA-";"GMC-";"BQA-";"101"
"48";"VOLVCLO-100";TRUE;2981,96983111694;110,211835682594;2019-04-25 04:45:46;"VOLVCLO-";"VOLV";"CLO-";"100"
"1728";"MERCMED-102";TRUE;3781,64901404481;114,564624661378;2019-08-13 14:30:09;"MERCMED-";"MERC";"MED-";"102"
"3512";"MERCMED-105";TRUE;3451,28804359749;114,243662319301;2020-12-27 20:18:22;"MERCMED-";"MERC";"MED-";"105"
"1864";"MERCCLO-103";TRUE;2985,13266902311;100,666825559609;2024-08-20 22:13:28;"MERCCLO-";"MERC";"CLO-";"103"
"365";"MERCBQA-100";TRUE;3639,84548099224;100,720255069706;2018-12-27 19:40:05;"MERCBQA-";"MERC";"BQA-";"100"
"35";"VOLVCLO-100";TRUE;3487,42597184764;89,8017380627335;2018-03-16 12:04:34;"VOLVCLO-";"VOLV";"CLO-";"100"
"1995";"VOLVBOG-103";TRUE;2848,80441607821;96,7881976351315;2017-01-29 22:45:37;"VOLVBOG-";"VOLV";"BOG-";"103"
"3417";"GMC-BQA-105";TRUE;3307,41486077546;100,698634997642;2030-03-08 18:17:02;"GMC-BQA-";"GMC-";"BQA-";"105"
"434";"GMC-BQA-100";TRUE;2880,24426263342;123,500476235491;2023-04-01 15:48:27;"GMC-BQA-";"GMC-";"BQA-";"100"
"861";"GMC-BOG-101";TRUE;2951,8989400231;102,869391701929;2017-03-03 07:54:30;"GMC-BOG-";"GMC-";"BOG-";"101"
"1196";"GMC-MED-101";TRUE;3694,36722028799;102,657297675715;2034-07-16 08:37:24;"GMC-MED-";"GMC-";"MED-";"101"
"168";"VOLVBOG-100";TRUE;2885,86166586373;91,4322323153191;2027-10-06 17:49:46;"VOLVBOG-";"VOLV";"BOG-";"100"
"228";"MERCBOG-100";TRUE;3781,64901404481;114,564624661378;2019-11-28 20:18:55;"MERCBOG-";"MERC";"BOG-";"100"
"3210";"MERCBOG-105";TRUE;3389,61362998706;103,96636306455;2027-03-24 00:52:34;"MERCBOG-";"MERC";"BOG-";"105"
"463";"VOLVMED-100";TRUE;3047,01942053714;100,747960505768;2016-01-01 10:34:41;"VOLVMED-";"VOLV";"MED-";"100"
"1470";"GMC-BOG-102";TRUE;3311,15502179908;98,2145791371737;2020-12-02 19:20:17;"GMC-BOG-";"GMC-";"BOG-";"102"
"3499";"VOLVMED-105";TRUE;2914,69837990568;106,796239372034;2016-10-23 00:14:58;"VOLVMED-";"VOLV";"MED-";"105"
"2236";"GMC-BQA-103";TRUE;2800,74239842305;111,733693479533;2019-09-18 13:28:49;"GMC-BQA-";"GMC-";"BQA-";"103"
"3138";"GMC-CLO-105";TRUE;2295,24247892903;67,5768877926589;2051-03-29 23:08:47;"GMC-CLO-";"GMC-";"CLO-";"105"
"549";"MERCMED-100";TRUE;2914,69837990568;106,796239372034;2021-09-25 05:59:33;"MERCMED-";"MERC";"MED-";"100"
"1902";"GMC-CLO-103";TRUE;3668,5000670602;91,2227556628781;2037-08-31 04:05:50;"GMC-CLO-";"GMC-";"CLO-";"103"
"1056";"VOLVMED-101";TRUE;3468,83226061949;96,7250577844403;2016-11-22 01:31:58;"VOLVMED-";"VOLV";"MED-";"101"
"2172";"MERCBQA-103";TRUE;3026,15622811649;80,6312900526012;2018-11-21 22:33:01;"MERCBQA-";"MERC";"BQA-";"103"
"1219";"VOLVCLO-102";TRUE;4061,32213436891;104,174391237608;2018-10-19 04:52:22;"VOLVCLO-";"VOLV";"CLO-";"102"
"1095";"VOLVMED-101";TRUE;2848,80441607821;96,7881976351315;2016-10-14 13:38:40;"VOLVMED-";"VOLV";"MED-";"101"
"1410";"MERCBOG-102";TRUE;3389,61362998706;103,96636306455;2029-01-01 03:29:15;"MERCBOG-";"MERC";"BOG-";"102"
"2081";"GMC-BOG-103";TRUE;2294,21829086763;105,881499047367;2031-07-26 00:23:43;"GMC-BOG-";"GMC-";"BOG-";"103"
"2005";"MERCBOG-103";TRUE;2540,31777330012;115,048609987774;2023-12-06 13:11:39;"MERCBOG-";"MERC";"BOG-";"103"
"693";"MERCCLO-101";TRUE;4098,9097085664;98,0963154669283;2020-01-15 23:27:38;"MERCCLO-";"MERC";"CLO-";"101"
"904";"VOLVBQA-101";TRUE;3299,47226683615;68,9729919941848;2016-10-10 03:22:48;"VOLVBQA-";"VOLV";"BQA-";"101"
"2425";"VOLVCLO-104";TRUE;3175,86565164881;102,417528115128;2016-04-26 14:11:25;"VOLVCLO-";"VOLV";"CLO-";"104"
"1487";"GMC-BOG-102";TRUE;3387,93180061227;110,755934887103;2020-05-25 20:11:22;"GMC-BOG-";"GMC-";"BOG-";"102"
"2253";"VOLVMED-103";TRUE;3556,37883474677;87,2620945733379;2017-01-08 19:51:55;"VOLVMED-";"VOLV";"MED-";"103"
"2486";"MERCCLO-104";TRUE;2800,74239842305;111,733693479533;2022-12-11 10:32:40;"MERCCLO-";"MERC";"CLO-";"104"
"1526";"VOLVBQA-102";TRUE;2827,07784479381;89,7106091175006;2016-03-31 05:36:03;"VOLVBQA-";"VOLV";"BQA-";"102"
"3535";"MERCMED-105";TRUE;3487,42597184764;89,8017380627335;2022-08-21 20:24:42;"MERCMED-";"MERC";"MED-";"105"
"2404";"VOLVCLO-104";TRUE;3299,47226683615;68,9729919941848;2017-07-15 09:41:45;"VOLVCLO-";"VOLV";"CLO-";"104"
"3543";"MERCMED-105";TRUE;4098,9097085664;98,0963154669283;2019-04-16 19:05:25;"MERCMED-";"MERC";"MED-";"105"
"721";"GMC-CLO-101";TRUE;3219,08347909678;106,834966233786;2017-04-17 02:58:30;"GMC-CLO-";"GMC-";"CLO-";"101"
"1116";"MERCMED-101";TRUE;2750,26501998437;102,030524765256;2022-02-25 22:49:56;"MERCMED-";"MERC";"MED-";"101"
"2463";"MERCCLO-104";TRUE;3047,01942053714;100,747960505768;2019-11-18 04:10:22;"MERCCLO-";"MERC";"CLO-";"104"
"690";"MERCCLO-101";TRUE;3227,15644285144;99,11463563976;2025-04-16 14:48:12;"MERCCLO-";"MERC";"CLO-";"101"
"3381";"MERCBQA-105";TRUE;2294,21829086763;105,881499047367;2019-11-18 14:36:10;"MERCBQA-";"MERC";"BQA-";"105"
"236";"MERCBOG-100";TRUE;2800,74239842305;111,733693479533;2024-03-01 11:49:21;"MERCBOG-";"MERC";"BOG-";"100"
"778";"VOLVBOG-101";TRUE;3781,64901404481;114,564624661378;2016-01-02 01:37:39;"VOLVBOG-";"VOLV";"BOG-";"101"
"2235";"GMC-BQA-103";TRUE;3487,42597184764;89,8017380627335;2022-03-24 17:45:09;"GMC-BQA-";"GMC-";"BQA-";"103"
"3490";"VOLVMED-105";TRUE;3227,15644285144;99,11463563976;2022-07-07 10:09:53;"VOLVMED-";"VOLV";"MED-";"105"
"166";"VOLVBOG-100";TRUE;2750,26501998437;102,030524765256;2018-01-31 19:18:07;"VOLVBOG-";"VOLV";"BOG-";"100"
"2438";"VOLVCLO-104";TRUE;2295,24247892903;67,5768877926589;2025-12-25 01:41:36;"VOLVCLO-";"VOLV";"CLO-";"104"
"2513";"GMC-CLO-104";TRUE;3047,01942053714;100,747960505768;2016-06-08 00:35:56;"GMC-CLO-";"GMC-";"CLO-";"104"
"1927";"GMC-CLO-103";TRUE;2300,97478826975;97,2531367388604;2027-10-21 17:06:40;"GMC-CLO-";"GMC-";"CLO-";"103"
"153";"VOLVBOG-100";TRUE;3556,37883474677;87,2620945733379;2017-08-10 23:25:04;"VOLVBOG-";"VOLV";"BOG-";"100"
"1787";"GMC-MED-102";TRUE;3387,93180061227;110,755934887103;2019-06-28 09:06:31;"GMC-MED-";"GMC-";"MED-";"102"
"3533";"MERCMED-105";TRUE;2673,39240567008;86,6971866054527;2023-04-18 05:38:51;"MERCMED-";"MERC";"MED-";"105"
"1002";"GMC-BQA-101";TRUE;3668,5000670602;91,2227556628781;2029-01-29 18:44:06;"GMC-BQA-";"GMC-";"BQA-";"101"
"2396";"GMC-MED-103";TRUE;3694,36722028799;102,657297675715;2032-09-23 01:15:54;"GMC-MED-";"GMC-";"MED-";"103"
"92";"MERCCLO-100";TRUE;2760,77058612943;107,530164956805;2018-09-03 00:31:50;"MERCCLO-";"MERC";"CLO-";"100"
"37";"VOLVCLO-100";TRUE;3387,93180061227;110,755934887103;2016-05-18 15:40:36;"VOLVCLO-";"VOLV";"CLO-";"100"
"67";"MERCCLO-100";TRUE;3307,41486077546;100,698634997642;2025-04-12 22:26:23;"MERCCLO-";"MERC";"CLO-";"100"
"697";"MERCCLO-101";TRUE;3258,80531710042;108,729284928119;2021-02-06 22:39:07;"MERCCLO-";"MERC";"CLO-";"101"
"3435";"GMC-BQA-105";TRUE;3487,42597184764;89,8017380627335;2022-08-17 04:13:02;"GMC-BQA-";"GMC-";"BQA-";"105"
"580";"GMC-MED-100";TRUE;3063,08001353481;94,9072280466005;2016-08-14 14:26:41;"GMC-MED-";"GMC-";"MED-";"100"
"1510";"VOLVBQA-102";TRUE;3389,61362998706;103,96636306455;2019-10-21 21:02:30;"VOLVBQA-";"VOLV";"BQA-";"102"
"1264";"MERCCLO-102";TRUE;2985,13266902311;100,666825559609;2026-07-22 01:52:46;"MERCCLO-";"MERC";"CLO-";"102"
"860";"GMC-BOG-101";TRUE;3389,61362998706;103,96636306455;2058-03-29 18:17:27;"GMC-BOG-";"GMC-";"BOG-";"101"
"1120";"MERCMED-101";TRUE;3311,15502179908;98,2145791371737;2021-01-17 17:51:21;"MERCMED-";"MERC";"MED-";"101"
"247";"MERCBOG-100";TRUE;3258,80531710042;108,729284928119;2021-03-16 11:12:52;"MERCBOG-";"MERC";"BOG-";"100"
"117";"GMC-CLO-100";TRUE;3307,41486077546;100,698634997642;2045-07-29 10:16:10;"GMC-CLO-";"GMC-";"CLO-";"100"
"1783";"GMC-MED-102";TRUE;2673,39240567008;86,6971866054527;2038-05-25 18:42:25;"GMC-MED-";"GMC-";"MED-";"102"
"3422";"GMC-BQA-105";TRUE;3026,15622811649;80,6312900526012;2017-12-20 08:15:35;"GMC-BQA-";"GMC-";"BQA-";"105"
"2779";"MERCBQA-104";TRUE;3365,30690095832;96,9296390157773;2019-04-06 17:42:54;"MERCBQA-";"MERC";"BQA-";"104"
"1990";"VOLVBOG-103";TRUE;3227,15644285144;99,11463563976;2027-07-08 11:59:56;"VOLVBOG-";"VOLV";"BOG-";"103"
"2336";"MERCMED-103";TRUE;2800,74239842305;111,733693479533;2021-08-15 15:03:14;"MERCMED-";"MERC";"MED-";"103"
"3004";"VOLVCLO-105";TRUE;3299,47226683615;68,9729919941848;2017-07-20 10:04:35;"VOLVCLO-";"VOLV";"CLO-";"105"
"3204";"MERCBOG-105";TRUE;3299,47226683615;68,9729919941848;2025-01-03 09:48:47;"MERCBOG-";"MERC";"BOG-";"105"
"172";"VOLVBOG-100";TRUE;3026,15622811649;80,6312900526012;2016-04-27 02:59:22;"VOLVBOG-";"VOLV";"BOG-";"100"
"482";"VOLVMED-100";TRUE;2777,06062969319;123,803618032009;2016-10-05 20:27:56;"VOLVMED-";"VOLV";"MED-";"100"
"134";"GMC-CLO-100";TRUE;2880,24426263342;123,500476235491;2030-02-19 14:18:15;"GMC-CLO-";"GMC-";"CLO-";"100"
"2050";"MERCBOG-103";TRUE;3537,54356815977;116,045765732083;2021-11-22 11:10:40;"MERCBOG-";"MERC";"BOG-";"103"
"2643";"MERCBOG-104";TRUE;4098,9097085664;98,0963154669283;2019-10-03 10:00:06;"MERCBOG-";"MERC";"BOG-";"104"
"3391";"MERCBQA-105";TRUE;2862,85957673811;79,9789367432566;2018-07-01 05:04:23;"MERCBQA-";"MERC";"BQA-";"105"
"2017";"MERCBOG-103";TRUE;3307,41486077546;100,698634997642;2026-09-26 09:02:46;"MERCBOG-";"MERC";"BOG-";"103"
"3017";"VOLVCLO-105";TRUE;3307,41486077546;100,698634997642;2021-06-27 17:58:17;"VOLVCLO-";"VOLV";"CLO-";"105"
"2791";"MERCBQA-104";TRUE;2862,85957673811;79,9789367432566;2018-04-15 20:16:51;"MERCBQA-";"MERC";"BQA-";"104"
"3046";"VOLVCLO-105";TRUE;3694,36722028799;102,657297675715;2019-08-22 19:55:35;"VOLVCLO-";"VOLV";"CLO-";"105"
"653";"MERCCLO-101";TRUE;3556,37883474677;87,2620945733379;2023-04-18 09:54:08;"MERCCLO-";"MERC";"CLO-";"101"
"1583";"MERCBQA-102";TRUE;2673,39240567008;86,6971866054527;2020-12-04 04:51:56;"MERCBQA-";"MERC";"BQA-";"102"
"1381";"VOLVBOG-102";TRUE;2294,21829086763;105,881499047367;2019-05-02 07:31:13;"VOLVBOG-";"VOLV";"BOG-";"102"
"85";"MERCCLO-100";TRUE;3487,42597184764;89,8017380627335;2023-12-03 18:23:13;"MERCCLO-";"MERC";"CLO-";"100"
"138";"GMC-CLO-100";TRUE;2295,24247892903;67,5768877926589;2057-09-08 21:57:50;"GMC-CLO-";"GMC-";"CLO-";"100"
"357";"MERCBQA-100";TRUE;3167,77603086998;91,5650485499193;2019-11-19 08:30:33;"MERCBQA-";"MERC";"BQA-";"100"
"1400";"VOLVBOG-102";TRUE;3537,54356815977;116,045765732083;2016-02-20 04:48:19;"VOLVBOG-";"VOLV";"BOG-";"102"
