"";"Ref";"Event";"C_Corr";"C_Prev";"Date";"Category";"Cat1";"Cat2";"Cat3"
"919";"BIOSYSTEMS A-25 831010365";TRUE;0;0;"17/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010365"
"920";"BIOSYSTEMS BTS-330 801340581";TRUE;0;0;"17/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340581"
"921";"ABBOTT IMX 91350";TRUE;0;0;"17/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"91350"
"922";"BIOSYSTEMS BTS-310 801035689";FALSE;0;0;"17/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035689"
"923";"ABBOTT COLUMBUS 30508008";TRUE;0;0;"17/05/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"30508008"
"924";"ABBOTT SUNRISE 30501N96";TRUE;0;0;"17/05/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"30501N96"
"925";"BIOSYSTEMS BTS-330 801341382";FALSE;0;0;"16/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341382"
"926";"BIOSYSTEMS BTS-330 801341218";TRUE;0;0;"16/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341218"
"927";"BIOSYSTEMS A-25 831010495";TRUE;0;0;"16/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010495"
"928";"ABBOTT SUNRISE 61263AF";TRUE;0;0;"16/05/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"61263AF"
"929";"BIOSYSTEMS A-25 831010121";FALSE;0;0;"15/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010121"
"930";"BIOSYSTEMS BTS-370 830050350";FALSE;0;0;"15/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050350"
"931";"DIATRON ARCUS 901232";TRUE;0;0;"15/05/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901232"
"932";"BIOSYSTEMS BTS-370 830050367";FALSE;0;0;"15/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050367"
"933";"BIOSYSTEMS BTS-310 801031689";TRUE;0;0;"15/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801031689"
"934";"ABBOTT AXSYM 20363";TRUE;0;0;"13/05/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20363"
"935";"ABBOTT IMX 30911";TRUE;0;0;"12/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"936";"BIOSYSTEMS BTS-330 801340464";TRUE;0;0;"12/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340464"
"937";"DIATRON ABACUS JR 110302";TRUE;0;0;"12/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110302"
"938";"BIOSYSTEMS BTS-330 801341911";FALSE;0;0;"11/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341911"
"939";"DIATRON ABACUS JR 110940";FALSE;0;0;"11/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110940"
"940";"BIOSYSTEMS BTS-310 801032691";FALSE;0;0;"11/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032691"
"941";"ABBOTT AXSYM 21077";TRUE;0;0;"10/05/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"21077"
"942";"BIOSYSTEMS BTS-370 830050350";FALSE;0;0;"10/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050350"
"943";"ABBOTT AXSYM 21077";TRUE;0;0;"10/05/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"21077"
"944";"ABBOTT IMX 41182";TRUE;0;0;"10/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41182"
"945";"BIOSYSTEMS BTS-310 801033102";FALSE;0;0;"10/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033102"
"946";"BIOSYSTEMS BTS-330 801340175";TRUE;0;0;"10/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340175"
"947";"BIOSYSTEMS A-25 831010527";TRUE;0;0;"09/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010527"
"948";"DIATRON ABACUS JR 110938";FALSE;0;0;"09/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110938"
"949";"ABBOTT IMX 30918";TRUE;0;0;"09/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30918"
"950";"ABBOTT IMX 41182";TRUE;0;0;"09/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41182"
"951";"DIATRON ABACUS JR 110774";TRUE;0;0;"09/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110774"
"952";"ABBOTT IMX 32112";FALSE;0;0;"09/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"32112"
"953";"BIOSYSTEMS BTS-310 801033810";FALSE;0;0;"09/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033810"
"954";"BIOSYSTEMS BTS-310 801032071";FALSE;0;0;"09/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032071"
"955";"BIOSYSTEMS BTS-310 801033971";FALSE;0;0;"09/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033971"
"956";"BIOSYSTEMS BTS-330 801340610";TRUE;0;0;"09/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340610"
"957";"BIOSYSTEMS A-25 831011332";TRUE;0;0;"08/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011332"
"958";"BIOSYSTEMS A-25 831011365";FALSE;0;0;"08/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011365"
"959";"ABBOTT SUNRISE ";TRUE;0;0;"05/05/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";""
"960";"DIATRON ABACUS JR 110269";TRUE;0;0;"05/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110269"
"961";"BIOSYSTEMS BTS-330 801540592";FALSE;0;0;"05/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801540592"
"962";"BIOSYSTEMS BTS-330 801341388";TRUE;0;0;"05/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341388"
"963";"ABBOTT SUNRISE ";TRUE;0;0;"05/05/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";""
"964";"BIOSYSTEMS A-25 831011088";TRUE;0;0;"04/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"965";"BIOSYSTEMS A-25 831011085";TRUE;0;0;"04/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011085"
"966";"BIOSYSTEMS A-25 831010545";TRUE;0;0;"04/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010545"
"967";"BIOSYSTEMS A-25 831011332";TRUE;0;0;"04/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011332"
"968";"BIOSYSTEMS BTS-370 830050315";TRUE;0;0;"04/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050315"
"969";"BIOSYSTEMS A-25 831011354";FALSE;0;0;"04/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011354"
"970";"ABBOTT IMX 31259";FALSE;0;0;"04/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"31259"
"971";"BIOSYSTEMS BTS-330 801340948";FALSE;0;0;"04/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340948"
"972";"ARKRAY AUTION MINI 311089";FALSE;0;0;"04/05/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"311089"
"973";"DIATRON ARCUS 901377";TRUE;0;0;"04/05/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901377"
"974";"BIOSYSTEMS BTS-370 830050367";TRUE;0;0;"04/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050367"
"975";"BIOSYSTEMS BTS-310 801033799";FALSE;0;0;"04/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033799"
"976";"BIOSYSTEMS A-25 831011088";TRUE;0;0;"04/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"977";"BIOSYSTEMS BTS-310 801031044";TRUE;0;0;"03/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801031044"
"978";"DIATRON ARCUS 901098";TRUE;0;0;"03/05/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901098"
"979";"BIOSYSTEMS A-25 831010527";TRUE;0;0;"03/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010527"
"980";"ABBOTT IMX 31023";FALSE;0;0;"03/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"31023"
"981";"ANULADO ANULADO 2346";FALSE;0;0;"03/05/2006";"ANULADO ANULADO";"ANULADO";"ANULADO";"2346"
"982";"BIOSYSTEMS A-25 831010420";FALSE;0;0;"03/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010420"
"983";"DIATRON ABACUS JR 110031";TRUE;0;0;"02/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110031"
"984";"BIOSYSTEMS BTS-330 801340365";TRUE;0;0;"02/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340365"
"985";"BIOSYSTEMS BTS-310 801030995";TRUE;0;0;"02/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030995"
"986";"BIOSYSTEMS BTS-370 830050534";TRUE;0;0;"02/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050534"
"987";"ABBOTT IMX 31023";TRUE;0;0;"02/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"31023"
"988";"BIOSYSTEMS BTS-330 801340581";TRUE;0;0;"01/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340581"
"989";"BIOSYSTEMS BTS-330 801340525";TRUE;0;0;"01/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340525"
"990";"DIATRON ARCUS 1837296";FALSE;0;0;"29/04/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"1837296"
"991";"BIOSYSTEMS BTS-330 801340503";FALSE;0;0;"28/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340503"
"992";"ARKRAY AUTION MINI 6035";FALSE;0;0;"28/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"6035"
"993";"DIATRON ABACUS 801533";FALSE;0;0;"28/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801533"
"994";"BIOSYSTEMS A-25 831011134";TRUE;0;0;"28/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011134"
"995";"ABBOTT IMX 30911";TRUE;0;0;"28/04/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"996";"DIATRON ABACUS JR 110816";TRUE;0;0;"28/04/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110816"
"997";"BIOSYSTEMS A-25 831010475";TRUE;0;0;"28/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010475"
"998";"BIOSYSTEMS BTS-370 830050534";TRUE;0;0;"28/04/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050534"
"999";"BIOSYSTEMS A-25 831010545";TRUE;0;0;"27/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010545"
"1000";"BIOSYSTEMS A-25 831010279";FALSE;0;0;"27/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1001";"ARKRAY AUTION MINI 303003";TRUE;0;0;"27/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"303003"
"1002";"ARKRAY AUTION MINI 311053";TRUE;0;0;"26/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"311053"
"1003";"BIOSYSTEMS BTS-330 801341575";TRUE;0;0;"26/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341575"
"1004";"BIOSYSTEMS BTS-330 801340613";TRUE;0;0;"26/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340613"
"1005";"BIOSYSTEMS A-25 831011132";TRUE;0;0;"26/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011132"
"1006";"BIOSYSTEMS BTS-330 801341251";FALSE;0;0;"26/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341251"
"1007";"ARKRAY AUTION MINI 303003";TRUE;0;0;"26/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"303003"
"1008";"BIOSYSTEMS BTS-330 801340544";TRUE;0;0;"26/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340544"
"1009";"BIOSYSTEMS A-25 831011132";TRUE;0;0;"26/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011132"
"1010";"ABBOTT SUNRISE ";FALSE;0;0;"25/04/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";""
"1011";"ABBOTT SUNRISE ";TRUE;0;0;"25/04/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";""
"1012";"ABBOTT SUNRISE ";FALSE;0;0;"25/04/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";""
"1013";"ABBOTT SUNRISE ";TRUE;0;0;"25/04/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";""
"1014";"BIOSYSTEMS BTS-310 801032531";FALSE;0;0;"25/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032531"
"1015";"DIATRON ABACUS JR 110939";FALSE;0;0;"24/04/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110939"
"1016";"BIOSYSTEMS BTS-330 801341763";FALSE;0;0;"24/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341763"
"1017";"BIOSYSTEMS BTS-330 801341368";FALSE;0;0;"24/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341368"
"1018";"BIOSYSTEMS BTS-310 801033977";TRUE;0;0;"22/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033977"
"1019";"BIOSYSTEMS A-25 831011330";FALSE;0;0;"21/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011330"
"1020";"ABBOTT AXSYM 20116";FALSE;0;0;"21/04/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20116"
"1021";"BIOSYSTEMS A-25 831011132";TRUE;0;0;"21/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011132"
"1022";"BIOSYSTEMS A-25 831010548";TRUE;0;0;"21/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010548"
"1023";"ABBOTT i2000sr isr01976";FALSE;0;0;"21/04/2006";"ABBOTT i2000sr";"ABBOTT";"i2000sr";"isr01976"
"1024";"DIATRON ARCUS 902060";FALSE;0;0;"21/04/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"902060"
"1025";"ABBOTT i2000sr isr01976";FALSE;0;0;"21/04/2006";"ABBOTT i2000sr";"ABBOTT";"i2000sr";"isr01976"
"1026";"ABBOTT AXSYM 20116";FALSE;0;0;"21/04/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20116"
"1027";"BIOSYSTEMS A-25 831011184";TRUE;0;0;"20/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011184"
"1028";"ABBOTT IMX 19269";FALSE;0;0;"20/04/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1029";"ARKRAY AUTION MINI 5019";TRUE;0;0;"20/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"5019"
"1030";"ABBOTT IMX 19987";TRUE;0;0;"20/04/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19987"
"1031";"ABBOTT COLUMBUS 30503018";TRUE;0;0;"20/04/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"30503018"
"1032";"BIOSYSTEMS BTS-330 801342204";TRUE;0;0;"20/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801342204"
"1033";"BIOSYSTEMS A-25 831011330";FALSE;0;0;"20/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011330"
"1034";"ABBOTT IMX 32112";FALSE;0;0;"19/04/2006";"ABBOTT IMX";"ABBOTT";"IMX";"32112"
"1035";"BIOSYSTEMS A-25 831010132";FALSE;0;0;"19/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010132"
"1036";"ARKRAY AUTION MINI 7013";FALSE;0;0;"19/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"7013"
"1037";"DIATRON ARCUS 901098";TRUE;0;0;"19/04/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901098"
"1038";"BIOSYSTEMS BTS-310 801031285";FALSE;0;0;"19/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801031285"
"1039";"ARKRAY AUTION MINI 303003";TRUE;0;0;"19/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"303003"
"1040";"BIOSYSTEMS BTS-330 801341575";FALSE;0;0;"19/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341575"
"1041";"BIOSYSTEMS A-25 831010132";FALSE;0;0;"19/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010132"
"1042";"ARKRAY AUTION MINI 7013";FALSE;0;0;"19/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"7013"
"1043";"BIOSYSTEMS BTS-330 801340365";TRUE;0;0;"19/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340365"
"1044";"DIATRON ABACUS 801043";FALSE;0;0;"18/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801043"
"1045";"DIATRON ABACUS 803184";FALSE;0;0;"18/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803184"
"1046";"BIOSYSTEMS A-25 831011132";FALSE;0;0;"18/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011132"
"1047";"BIOSYSTEMS BTS-370 830050176";FALSE;0;0;"18/04/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050176"
"1048";"DIATRON ABACUS 801043";FALSE;0;0;"18/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801043"
"1049";"BIOSYSTEMS A-25 831011132";FALSE;0;0;"18/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011132"
"1050";"DIATRON ABACUS 803184";FALSE;0;0;"18/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803184"
"1051";"BIOSYSTEMS A-25 831011332";FALSE;0;0;"18/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011332"
"1052";"BIOSYSTEMS BTS-330 801341557";FALSE;0;0;"18/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341557"
"1053";"ABBOTT AXSYM 11219";FALSE;0;0;"17/04/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"11219"
"1054";"BIOSYSTEMS BTS-310 801032111";FALSE;0;0;"17/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032111"
"1055";"ABBOTT IMX 32271";TRUE;0;0;"17/04/2006";"ABBOTT IMX";"ABBOTT";"IMX";"32271"
"1056";"BIOSYSTEMS BTS-370 830050538";TRUE;0;0;"17/04/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050538"
"1057";"ANULADO ANULADO 850";FALSE;0;0;"16/04/2006";"ANULADO ANULADO";"ANULADO";"ANULADO";"850"
"1058";"DIATRON ABACUS JR 110907";FALSE;0;0;"16/04/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110907"
"1059";"BIOSYSTEMS BTS-310 801030019";TRUE;0;0;"16/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030019"
"1060";"BIOSYSTEMS A-25 831010508";FALSE;0;0;"14/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010508"
"1061";"BIOSYSTEMS A-25 831010356";FALSE;0;0;"13/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010356"
"1062";"BIOSYSTEMS A-25 831010356";FALSE;0;0;"13/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010356"
"1063";"BIOSYSTEMS A-25 831010356";FALSE;0;0;"13/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010356"
"1064";"BIOSYSTEMS A-25 831010356";FALSE;0;0;"13/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010356"
"1065";"ABBOTT CENTRIFUGA TDX 5050";TRUE;0;0;"12/04/2006";"ABBOTT CENTRIFUGA TDX";"ABBOTT";"CENTRIFUGA TDX";"5050"
"1066";"DIATRON ABACUS 803155";FALSE;0;0;"12/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1067";"DIATRON ABACUS 801037";FALSE;0;0;"12/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801037"
"1068";"BIOSYSTEMS A-25 831010181";FALSE;0;0;"12/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010181"
"1069";"ARKRAY AUTION JET 112019";FALSE;0;0;"12/04/2006";"ARKRAY AUTION JET";"ARKRAY";"AUTION JET";"112019"
"1070";"ABBOTT AXSYM 2804";FALSE;0;0;"12/04/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"2804"
"1071";"DIATRON ABACUS 801037";FALSE;0;0;"12/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801037"
"1072";"ABBOTT CENTRIFUGA TDX 5050";TRUE;0;0;"12/04/2006";"ABBOTT CENTRIFUGA TDX";"ABBOTT";"CENTRIFUGA TDX";"5050"
"1073";"BIOSYSTEMS A-25 831010181";FALSE;0;0;"12/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010181"
"1074";"ABBOTT AXSYM 2804";FALSE;0;0;"12/04/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"2804"
"1075";"ARKRAY AUTION JET 112019";FALSE;0;0;"12/04/2006";"ARKRAY AUTION JET";"ARKRAY";"AUTION JET";"112019"
"1076";"DIATRON ABACUS 803155";FALSE;0;0;"12/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1077";"ABBOTT IMX 31585";TRUE;0;0;"11/04/2006";"ABBOTT IMX";"ABBOTT";"IMX";"31585"
"1078";"BIOSYSTEMS A-25 831010508";TRUE;0;0;"11/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010508"
"1079";"BIOSYSTEMS BTS-310 801030976";TRUE;0;0;"11/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030976"
"1080";"ABBOTT IMX 31585";TRUE;0;0;"11/04/2006";"ABBOTT IMX";"ABBOTT";"IMX";"31585"
"1081";"BIOSYSTEMS A-25 831010508";TRUE;0;0;"11/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010508"
"1082";"BIOSYSTEMS A-25 831011085";TRUE;0;0;"11/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011085"
"1083";"ARKRAY AUTION MINI 308157";TRUE;0;0;"10/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"308157"
"1084";"DIATRON ABACUS JR 110720";FALSE;0;0;"10/04/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110720"
"1085";"BIOSYSTEMS BTS-370 830030107";FALSE;0;0;"10/04/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830030107"
"1086";"ABBOTT IMX 17022";FALSE;0;0;"10/04/2006";"ABBOTT IMX";"ABBOTT";"IMX";"17022"
"1087";"BIOSYSTEMS BTS-330 801340791";FALSE;0;0;"10/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340791"
"1088";"ARKRAY AUTION MINI 6039";FALSE;0;0;"10/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"6039"
"1089";"BIOSYSTEMS BTS-310 801033977";TRUE;0;0;"10/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033977"
"1090";"BIOSYSTEMS A-25 831011117";TRUE;0;0;"10/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011117"
"1091";"ANULADO ANULADO 2346";FALSE;0;0;"10/04/2006";"ANULADO ANULADO";"ANULADO";"ANULADO";"2346"
"1092";"DIATRON ABACUS JR 110720";FALSE;0;0;"10/04/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110720"
"1093";"BIOSYSTEMS BTS-370 830030107";FALSE;0;0;"10/04/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830030107"
"1094";"ABBOTT IMX 17022";FALSE;0;0;"10/04/2006";"ABBOTT IMX";"ABBOTT";"IMX";"17022"
"1095";"BIOSYSTEMS BTS-330 801340791";FALSE;0;0;"10/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340791"
"1096";"ARKRAY AUTION MINI 6039";FALSE;0;0;"10/04/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"6039"
"1097";"BIOSYSTEMS A-25 831010452";TRUE;0;0;"10/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010452"
"1098";"BIOSYSTEMS BTS-310 801030991";FALSE;0;0;"10/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030991"
"1099";"DIATRON ABACUS 801017";FALSE;0;0;"08/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801017"
"1100";"ABBOTT SUNRISE 61263AF";TRUE;0;0;"08/04/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"61263AF"
"1101";"DIATRON ABACUS 803155";FALSE;0;0;"07/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1102";"BIOSYSTEMS A-25 831010516";TRUE;0;0;"07/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010516"
